ID,journal,issue,authors,title,other reference notes,article reference,in ISI Web of Science? (Y/N),How many merged citation records?,WoS Cited by how many?,COMMENTS,Dropbox filenames (for multiple files or multiple citations)
123,Conflict Resolution,"February 2005 49 (1)
","Yoav Gortzak, Yoram Z. Haftel, and Kevin Sweeney
","Offense-Defense Theory: An Empirical Assessment
","Journal of Conflict Resolution February 2005 49: 67-89, doi:10.1177/0022002704271280
","Yoav Gortzak, Yoram Z. Haftel, and Kevin Sweeney
. Offense-Defense Theory: An Empirical Assessment
. Conflict Resolution. February 2005 49 (1)
",y,1,2
124,Conflict Resolution,"February 2005 49 (1)
",Akan Malici,"Discord and Collaboration between Allies: Managing External Threats and Internal Cohesion in Franco-British Relations during the 9/11 Era
","Journal of Conflict Resolution February 2005 49: 90-119, doi:10.1177/0022002704269356
","Akan Malici. Discord and Collaboration between Allies: Managing External Threats and Internal Cohesion in Franco-British Relations during the 9/11 Era
. Conflict Resolution. February 2005 49 (1)
",y,1,3
125,Conflict Resolution,"February 2005 49 (1)
",Christian Davenport,"Understanding Covert Repressive Action: The Case of the U.S. Government against the Republic of New Africa
","Journal of Conflict Resolution February 2005 49: 120-140, doi:10.1177/0022002704271285
","Christian Davenport. Understanding Covert Repressive Action: The Case of the U.S. Government against the Republic of New Africa
. Conflict Resolution. February 2005 49 (1)
",y,1,9
126,Conflict Resolution,"February 2005 49 (1)
","Mirjam E. Sørli, Nils Petter Gleditsch, and Håvard Strand
","Why Is There So Much Conflict in the Middle East?
","Journal of Conflict Resolution February 2005 49: 141-165, doi:10.1177/0022002704270824
","Mirjam E. Sørli, Nils Petter Gleditsch, and Håvard Strand
. Why Is There So Much Conflict in the Middle East?
. Conflict Resolution. February 2005 49 (1)
",y,1,6
127,Conflict Resolution,"April 2005 49 (2)
","Walter Enders and Todd Sandler
","After 9/11: Is it all Different Now?
","Journal of Conflict Resolution April 2005 49: 259-277, doi:10.1177/0022002704272864","Walter Enders and Todd Sandler
. After 9/11: Is it all Different Now?
. Conflict Resolution. April 2005 49 (2)
",y,1,21
128,Conflict Resolution,"April 2005 49 (2)
","Quan Li
",Does Democracy Promote or Reduce Transnational Terrorist Incidents?,"Journal of Conflict Resolution April 2005 49: 278-297, doi:10.1177/0022002704272830
","Quan Li
. Does Democracy Promote or Reduce Transnational Terrorist Incidents?. Conflict Resolution. April 2005 49 (2)
",y,1,55
129,Conflict Resolution,"April 2005 49 (2)
","Carlos Pestana Barros and Isabel Proença
",Mixed Logit Estimation of Radical Islamic Terrorism in Europe and North America: A Comparative Study,"Journal of Conflict Resolution April 2005 49: 298-314, doi:10.1177/0022002704272829","Carlos Pestana Barros and Isabel Proença
. Mixed Logit Estimation of Radical Islamic Terrorism in Europe and North America: A Comparative Study. Conflict Resolution. April 2005 49 (2)
",y,1,11
130,Conflict Resolution,"June 2005 49 (3)
","Patrick M. Regan and Daniel Norton
","Greed, Grievance, and Mobilization in Civil Wars
","Journal of Conflict Resolution June 2005 49: 319-336, doi:10.1177/0022002704273441
","Patrick M. Regan and Daniel Norton
. Greed, Grievance, and Mobilization in Civil Wars
. Conflict Resolution. June 2005 49 (3)
",y,1,28
131,Conflict Resolution,"June 2005 49 (3)
","Gil Friedman
",Commercial Pacifism and Protracted Conflict: Models from the Palestinian-Israeli Case,"Journal of Conflict Resolution June 2005 49: 360-382, doi:10.1177/0022002705276566","Gil Friedman
. Commercial Pacifism and Protracted Conflict: Models from the Palestinian-Israeli Case. Conflict Resolution. June 2005 49 (3)
",y,1,1
132,Conflict Resolution,"June 2005 49 (3)
",Ahmer Tarar,Constituencies and Preferences in International Bargaining,"Journal of Conflict Resolution June 2005 49: 383-407, doi:10.1177/0022002705276567","Ahmer Tarar. Constituencies and Preferences in International Bargaining. Conflict Resolution. June 2005 49 (3)
",y,1,7
133,Conflict Resolution,"June 2005 49 (3)
","Benjamin E. Goldsmith, Yusaku Horiuchi, and Takashi Inoguchi",American Foreign Policy and Global Opinion: Who Supported the War in Afghanistan?,"Journal of Conflict Resolution June 2005 49: 408-429, doi:10.1177/0022002705276506","Benjamin E. Goldsmith, Yusaku Horiuchi, and Takashi Inoguchi. American Foreign Policy and Global Opinion: Who Supported the War in Afghanistan?. Conflict Resolution. June 2005 49 (3)
",y,1,5
134,Conflict Resolution,"August 2005; 49 (4)
",James D. Fearon,Primary Commodity Exports and Civil War,"Journal of Conflict Resolution August 2005 49: 483-507, doi:10.1177/0022002705277544","James D. Fearon. Primary Commodity Exports and Civil War. Conflict Resolution. August 2005; 49 (4)
",y,1,69
135,Conflict Resolution,"August 2005; 49 (4)
",Macartan Humphreys,"Natural Resources, Conflict, and Conflict Resolution: Uncovering the Mechanisms","Journal of Conflict Resolution August 2005 49: 508-537, doi:10.1177/0022002705277545","Macartan Humphreys. Natural Resources, Conflict, and Conflict Resolution: Uncovering the Mechanisms. Conflict Resolution. August 2005; 49 (4)
",y,1,66
136,Conflict Resolution,"August 2005; 49 (4)
","Päivi Lujala, Nils Petter Gleditsch, and Elisabeth Gilmore",A Diamond Curse?: Civil War and a Lootable Resource,"Journal of Conflict Resolution August 2005 49: 538-562, doi:10.1177/0022002705277548","Päivi Lujala, Nils Petter Gleditsch, and Elisabeth Gilmore. A Diamond Curse?: Civil War and a Lootable Resource. Conflict Resolution. August 2005; 49 (4)
",y,1,50
137,Conflict Resolution,October 2005; 49 (5),"Michael Horowitz, Rose McDermott, and Allan C. Stam","Leader Age, Regime Type, and Violent International Relations","Journal of Conflict Resolution October 2005 49: 661-685, doi:10.1177/0022002705279469
","Michael Horowitz, Rose McDermott, and Allan C. Stam. Leader Age, Regime Type, and Violent International Relations. Conflict Resolution. October 2005; 49 (5)",y,1,9
138,Conflict Resolution,October 2005; 49 (5),Jaroslav Tir,Keeping the Peace after Secession: Territorial Conflicts Between Rump and Secessionist States,"Journal of Conflict Resolution October 2005 49: 713-741, doi:10.1177/0022002705279426
",Jaroslav Tir. Keeping the Peace after Secession: Territorial Conflicts Between Rump and Secessionist States. Conflict Resolution. October 2005; 49 (5),y,1,4
139,Conflict Resolution,October 2005; 49 (5),Mary Caprioli and Peter F. Trumbore,Rhetoric versus Reality: Rogue States in Interstate Conflict,"Journal of Conflict Resolution October 2005 49: 770-791, doi:10.1177/0022002705279335",Mary Caprioli and Peter F. Trumbore. Rhetoric versus Reality: Rogue States in Interstate Conflict. Conflict Resolution. October 2005; 49 (5),y,1,4
140,Conflict Resolution,October 2005; 49 (5),Uk Heo and Robert J. Eger III,Paying for Security: The Security-Prosperity Dilemma in the United States,"Journal of Conflict Resolution October 2005 49: 792-817, doi:10.1177/0022002705279365",Uk Heo and Robert J. Eger III. Paying for Security: The Security-Prosperity Dilemma in the United States. Conflict Resolution. October 2005; 49 (5),y,1,3
141,Conflict Resolution,December 2005; 49 (6),Beth A. Simmons,"Rules over Real Estate: Trade, Territorial Conflict, and International Borders as Institution","Journal of Conflict Resolution December 2005 49: 823-848, doi:10.1177/0022002705281349","Beth A. Simmons. Rules over Real Estate: Trade, Territorial Conflict, and International Borders as Institution. Conflict Resolution. December 2005; 49 (6)",y,1,3
142,Conflict Resolution,December 2005; 49 (6),Joseph Paul Vasquez III,"Shouldering the Soldiering: Democracy, Conscription, and Military Casualties","Journal of Conflict Resolution December 2005 49: 849-873, doi:10.1177/0022002705281151
","Joseph Paul Vasquez III. Shouldering the Soldiering: Democracy, Conscription, and Military Casualties. Conflict Resolution. December 2005; 49 (6)",y,1,11
143,Conflict Resolution,December 2005; 49 (6),Michael Koch and Scott Sigmund Gartner,"Casualties and Constituencies: Democratic Accountability, Electoral Institutions, and Costly Conflicts","Journal of Conflict Resolution December 2005 49: 874-894, doi:10.1177/0022002705281149","Michael Koch and Scott Sigmund Gartner. Casualties and Constituencies: Democratic Accountability, Electoral Institutions, and Costly Conflicts. Conflict Resolution. December 2005; 49 (6)",y,1,6
144,Conflict Resolution,December 2005; 49 (6),Eric Neumayer,Do International Human Rights Treaties Improve Respect for Human Rights?,"Journal of Conflict Resolution December 2005 49: 925-953, doi:10.1177/0022002705281667",Eric Neumayer. Do International Human Rights Treaties Improve Respect for Human Rights?. Conflict Resolution. December 2005; 49 (6),y,1,30
,,,,,,. . . 
145,International Studies Quarterly,International Studies Quarterly 49(2): 557-587.,"Ron, James; Howard Ramos; and Kathleen Rodgers (2005)","Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 ","Ron, James; Howard Ramos; and Kathleen Rodgers (2005) Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 International Studies Quarterly 49(2): 557-587.","Ron, James; Howard Ramos; and Kathleen Rodgers (2005). Transnational Information Politics: NGO Human Rights Reporting, 1986-2000 . International Studies Quarterly. International Studies Quarterly 49(2): 557-587.",y,1,12
146,International Studies Quarterly,International Studies Quarterly 49(3): 389-410,"Neumayer, Eric (2005)",Bogus Refugees? The Determinants of Asylum Migration to Western Europe,"Neumayer, Eric (2005): Bogus Refugees? The Determinants of Asylum Migration to Western Europe International Studies Quarterly 49(3): 389-410. ","Neumayer, Eric (2005). Bogus Refugees? The Determinants of Asylum Migration to Western Europe. International Studies Quarterly. International Studies Quarterly 49(3): 389-410",y,1,18
147,International Studies Quarterly, International Studies Quarterly 49(3): 529-555.,"Mullenbach, Mark J. (2005). 
",Deciding to Keep Peace: An Analysis of International Influences on the Establishment of Third-Party Peacekeeping Missions.,"Mullenbach, Mark J. (2005). Deciding to Keep Peace: An Analysis of International Influences on the Establishment of Third-Party Peacekeeping Missions. International Studies Quarterly 49(3): 529-555.","Mullenbach, Mark J. (2005). 
. Deciding to Keep Peace: An Analysis of International Influences on the Establishment of Third-Party Peacekeeping Missions.. International Studies Quarterly.  International Studies Quarterly 49(3): 529-555.",y,1,9
148,International Studies Quarterly,International Studies Quarterly 49(1),"Starr, Harvey and G. Dale Thomas (2005)","The Nature of Borders and International Conflict: Revisiting Hypotheses on Territory
","Starr, Harvey and G. Dale Thomas (2005): The Nature of Borders and International Conflict: Revisiting Hypotheses on Territory. International Studies Quarterly 49(1).","Starr, Harvey and G. Dale Thomas (2005). The Nature of Borders and International Conflict: Revisiting Hypotheses on Territory
. International Studies Quarterly. International Studies Quarterly 49(1)",y,1,3
149,International Studies Quarterly,International Studies Quarterly 49(1),"Shadlen, Kenneth C.; Andrew Schrank; and Marcus J. Kurtz (2005)",The Political Economy of Intellectual Property Protection: The Case of Software,"Shadlen, Kenneth C.; Andrew Schrank; and Marcus J. Kurtz (2005): The Political Economy of Intellectual Property Protection: The Case of Software. International Studies Quarterly 49(1).
","Shadlen, Kenneth C.; Andrew Schrank; and Marcus J. Kurtz (2005). The Political Economy of Intellectual Property Protection: The Case of Software. International Studies Quarterly. International Studies Quarterly 49(1)",y,1,7
150,International Studies Quarterly,International Studies Quarterly 49(1),"Fordham, Benjamin O. and Thomas C. Walker (2005)","Kantian Liberalism, Regime Type and Military Resource Allocation: Do Democracies Spend Less? ","Fordham, Benjamin O. and Thomas C. Walker (2005): Kantian Liberalism, Regime Type and Military Resource Allocation: Do Democracies Spend Less? International Studies Quarterly 49(1).","Fordham, Benjamin O. and Thomas C. Walker (2005). Kantian Liberalism, Regime Type and Military Resource Allocation: Do Democracies Spend Less? . International Studies Quarterly. International Studies Quarterly 49(1)",y,1,14
151,International Studies Quarterly,International Studies Quarterly 49(2),"Brooks, Sarah M. (2005)",Interdependent and Domestic Foundations of Policy Change,"Brooks, Sarah M. (2005): Interdependent and Domestic Foundations of Policy Change. International Studies Quarterly 49(2): 273-294.","Brooks, Sarah M. (2005). Interdependent and Domestic Foundations of Policy Change. International Studies Quarterly. International Studies Quarterly 49(2)",y,1,19
152,International Studies Quarterly,International Studies Quarterly 49(2),"Lai, Brian, and Dan Reiter (2005)","Rally 'Round the Union Jack? Public Opinion and the Use of Force in the United Kingdom, 1948-2001","Lai, Brian, and Dan Reiter (2005): Rally 'Round the Union Jack? Public Opinion and the Use of Force in the United Kingdom, 1948-2001. International Studies Quarterly 49(2): 255-272.","Lai, Brian, and Dan Reiter (2005). Rally 'Round the Union Jack? Public Opinion and the Use of Force in the United Kingdom, 1948-2001. International Studies Quarterly. International Studies Quarterly 49(2)",y,1,14
153,International Studies Quarterly,International Studies Quarterly 49(2),"Sobek, David (2005)", Machiavelli's Legacy: Domestic Politics and International ConflicT,"Sobek, David (2005): Machiavelli's Legacy: Domestic Politics and International Conflict. International Studies Quarterly 49(2): 179-204.","Sobek, David (2005).  Machiavelli's Legacy: Domestic Politics and International ConflicT. International Studies Quarterly. International Studies Quarterly 49(2)",y,1,1
154,International Studies Quarterly,International Studies Quarterly 49(2),"Caprioli, Mary (2005)",Primed for Violence: The Role of Gender Inequality in Predicting Internal Conflict. International Studies Quarterly,"Caprioli, Mary (2005): Primed for Violence: The Role of Gender Inequality in Predicting Internal Conflict. International Studies Quarterly 49(2): 161-178.","Caprioli, Mary (2005). Primed for Violence: The Role of Gender Inequality in Predicting Internal Conflict. International Studies Quarterly. International Studies Quarterly. International Studies Quarterly 49(2)",y,1,17
155,International Studies Quarterly,International Studies Quarterly 49(2),"Keller, Jonathan W. (2005)","Leadership Style, Regime Type, and Foreign Policy Crisis Behavior. International Studies Quarterly","Keller, Jonathan W. (2005): Leadership Style, Regime Type, and Foreign Policy Crisis Behavior. International Studies Quarterly 49(2): 205-232.","Keller, Jonathan W. (2005). Leadership Style, Regime Type, and Foreign Policy Crisis Behavior. International Studies Quarterly. International Studies Quarterly. International Studies Quarterly 49(2)",y,1,6
156,International Studies Quarterly,International Studies Quarterly 49(4),"Greig, J. Michael and Paul F. Diehl (2005)",The Peacekeeping-Peacemaking Dilemma ,"Greig, J. Michael and Paul F. Diehl (2005): The Peacekeeping-Peacemaking Dilemma International Studies Quarterly 49(4):621-645.
","Greig, J. Michael and Paul F. Diehl (2005). The Peacekeeping-Peacemaking Dilemma . International Studies Quarterly. International Studies Quarterly 49(4)",y,1,3
,,,,,,. . . 
157,Journal of Peace Research,"vol. 42, no. 6",Emilie M. Hafner-Burton,Right or Robust? The Sensitive Nature of Repression to Globalization,Emilie M. Hafner-Burton – Right or Robust? The Sensitive Nature of Repression to Globalization,"Emilie M. Hafner-Burton. Right or Robust? The Sensitive Nature of Repression to Globalization. Journal of Peace Research. vol. 42, no. 6",y,1,19
158,Journal of Peace Research,"vol. 42, no. 6",David H. Bearce & Sawa Omori ,How Do Commercial Institutions Promote Peace?,David H. Bearce & Sawa Omori – How Do Commercial Institutions Promote Peace?,"David H. Bearce & Sawa Omori . How Do Commercial Institutions Promote Peace?. Journal of Peace Research. vol. 42, no. 6",y,1,7
159,Journal of Peace Research,"vol. 42, no. 6",Navin Bapat ,Insurgency and the Opening of Peace Processes,Navin Bapat – Insurgency and the Opening of Peace Processes,"Navin Bapat . Insurgency and the Opening of Peace Processes. Journal of Peace Research. vol. 42, no. 6",y,1,4
160,Journal of Peace Research,"vol. 42, no. 5",Lesley G. Terris & Zeev Maoz,Rational Mediation: A Theory and a Test,Lesley G. Terris & Zeev Maoz – Rational Mediation: A Theory and a Test,"Lesley G. Terris & Zeev Maoz. Rational Mediation: A Theory and a Test. Journal of Peace Research. vol. 42, no. 5",y,1,13
161,Journal of Peace Research,"vol. 42, no. 5",Lotta Harbom & Peter Wallensteen,"Armed Conflict and Its International Dimensions, 1946-2004","Lotta Harbom & Peter Wallensteen – Armed Conflict and Its International Dimensions, 1946-2004","Lotta Harbom & Peter Wallensteen. Armed Conflict and Its International Dimensions, 1946-2004. Journal of Peace Research. vol. 42, no. 5",y,1,25
162,Journal of Peace Research,"vol. 42, no. 5",Atsushi Tago,"Determinants of Multilateralism in US Use of Force: State of Economy, Election Cycle, and Divided Government","Atsushi Tago – Determinants of Multilateralism in US Use of Force: State of Economy, Election Cycle, and Divided Government","Atsushi Tago. Determinants of Multilateralism in US Use of Force: State of Economy, Election Cycle, and Divided Government. Journal of Peace Research. vol. 42, no. 5",y,1,6
163,Journal of Peace Research,"vol. 42, no. 5",Jaroslav Tir,Dividing Countries to Promote Peace: Prospects for Long-Term Success of Partitions,Jaroslav Tir – Dividing Countries to Promote Peace: Prospects for Long-Term Success of Partitions,"Jaroslav Tir. Dividing Countries to Promote Peace: Prospects for Long-Term Success of Partitions. Journal of Peace Research. vol. 42, no. 5",y,1,5
164,Journal of Peace Research,"vol. 42, no. 5",Hyung Min Kim & David L. Rousseau, The Classical Liberals Were Half Right (or Half Wrong): New Tests of the ‘Liberal Peace’,"Hyung Min Kim & David L. Rousseau – The Classical Liberals Were Half Right (or Half Wrong): New Tests of the ‘Liberal Peace’, 1960-88","Hyung Min Kim & David L. Rousseau.  The Classical Liberals Were Half Right (or Half Wrong): New Tests of the ‘Liberal Peace’. Journal of Peace Research. vol. 42, no. 5",y,1,12
165,Journal of Peace Research,"vol. 42, no. 4",Marie L. Besançon,"Relative Resources: Inequality in Ethnic Wars, Revolutions, and Genocides","Marie L. Besançon – Relative Resources: Inequality in Ethnic Wars, Revolutions, and Genocides","Marie L. Besançon. Relative Resources: Inequality in Ethnic Wars, Revolutions, and Genocides. Journal of Peace Research. vol. 42, no. 4",y,1,15
166,Journal of Peace Research,"vol. 42, no. 4",Henrik Urdal,"People vs. Malthus: Population Pressure, Environmental Degradation, and Armed Conflict Revisited","Henrik Urdal – People vs. Malthus: Population Pressure, Environmental Degradation, and Armed Conflict Revisited","Henrik Urdal. People vs. Malthus: Population Pressure, Environmental Degradation, and Armed Conflict Revisited. Journal of Peace Research. vol. 42, no. 4",y,1,21
167,Journal of Peace Research,"vol. 42, no. 4",Quan Li & Ming Wen,The Immediate and Lingering Effects of Armed Conflict on Adult Mortality: A Time-Series Cross-National Analysis,Quan Li & Ming Wen – The Immediate and Lingering Effects of Armed Conflict on Adult Mortality: A Time-Series Cross-National Analysis,"Quan Li & Ming Wen. The Immediate and Lingering Effects of Armed Conflict on Adult Mortality: A Time-Series Cross-National Analysis. Journal of Peace Research. vol. 42, no. 4",y,1,11
168,Journal of Peace Research,"vol. 42, no. 3",Karen Rasler & William R. Thompson ,"War, Trade, and the Mediation of Systemic Leadership","Karen Rasler & William R. Thompson – War, Trade, and the Mediation of Systemic Leadership","Karen Rasler & William R. Thompson . War, Trade, and the Mediation of Systemic Leadership. Journal of Peace Research. vol. 42, no. 3",y,1,1
169,Journal of Peace Research,"vol. 42, no. 3",James Meernik,Justice and Peace? How the International Criminal Tribunal Affects Societal Peace in Bosnia,James Meernik – Justice and Peace? How the International Criminal Tribunal Affects Societal Peace in Bosnia,"James Meernik. Justice and Peace? How the International Criminal Tribunal Affects Societal Peace in Bosnia. Journal of Peace Research. vol. 42, no. 3",y,1,13
170,Journal of Peace Research,"vol. 42, no. 3",Christina Schatzman ,Political Challenge in Latin America: Rebellion and Collective Protest in an Era of Democratization,Christina Schatzman – Political Challenge in Latin America: Rebellion and Collective Protest in an Era of Democratization,"Christina Schatzman . Political Challenge in Latin America: Rebellion and Collective Protest in an Era of Democratization. Journal of Peace Research. vol. 42, no. 3",y,1,5
171,Journal of Peace Research,"vol. 42, no. 3",Jacob Shamir & Khalil Shikaki ,Public Opinion in the Israeli–Palestinian Two-Level Game,Jacob Shamir & Khalil Shikaki – Public Opinion in the Israeli–Palestinian Two-Level Game,"Jacob Shamir & Khalil Shikaki . Public Opinion in the Israeli–Palestinian Two-Level Game. Journal of Peace Research. vol. 42, no. 3",y,1,6
172,Journal of Peace Research,"vol. 42, no. 2","Douglas M. Gibler, Toby J. Rider & Marc L. Hutchison ",Taking Arms Against a Sea of Troubles: Conventional Arms Races During Periods of Rivalry,"Douglas M. Gibler, Toby J. Rider & Marc L. Hutchison - Taking Arms Against a Sea of Troubles: Conventional Arms Races During Periods of Rivalry","Douglas M. Gibler, Toby J. Rider & Marc L. Hutchison . Taking Arms Against a Sea of Troubles: Conventional Arms Races During Periods of Rivalry. Journal of Peace Research. vol. 42, no. 2",y,1,5
173,Journal of Peace Research,"vol. 42, no. 2",Ron P. Smith & Ali Tasiran,The Demand for Arms Imports,Ron P. Smith & Ali Tasiran – The Demand for Arms Imports,"Ron P. Smith & Ali Tasiran. The Demand for Arms Imports. Journal of Peace Research. vol. 42, no. 2",y,1,5
174,Journal of Peace Research,"vol. 42, no. 2",Erik Melander ,Political Gender Equality and State Human Rights Abuse,Erik Melander – Political Gender Equality and State Human Rights Abuse,"Erik Melander . Political Gender Equality and State Human Rights Abuse. Journal of Peace Research. vol. 42, no. 2",y,1,6
175,Journal of Peace Research,"vol. 42, no. 2",J. Joseph Hewitt,A Crisis-Density Formulation for Identifying Rivalries,J. Joseph Hewitt – A Crisis-Density Formulation for Identifying Rivalries,"J. Joseph Hewitt. A Crisis-Density Formulation for Identifying Rivalries. Journal of Peace Research. vol. 42, no. 2",y,1,6
176,Journal of Peace Research,"vol. 42, no. 1",Charles R. Boehmer & David Sobek,Violent Adolescence: State Development and the Propensity for Militarized Interstate Conflict,Charles R. Boehmer & David Sobek – Violent Adolescence: State Development and the Propensity for Militarized Interstate Conflict,"Charles R. Boehmer & David Sobek. Violent Adolescence: State Development and the Propensity for Militarized Interstate Conflict. Journal of Peace Research. vol. 42, no. 1",y,1,4
177,Journal of Peace Research,"vol. 42, no. 1",Karl R. DeRouen Jr & Shaun Goldfinch,Putting the Numbers to Work: Implications for Violence Prevention,Karl R. DeRouen Jr & Shaun Goldfinch – Putting the Numbers to Work: Implications for Violence Prevention,"Karl R. DeRouen Jr & Shaun Goldfinch. Putting the Numbers to Work: Implications for Violence Prevention. Journal of Peace Research. vol. 42, no. 1",y,1,1
178,Journal of Peace Research,"vol. 42, no. 1",Vally Koubi,War and Economic Performance,Vally Koubi – War and Economic Performance,"Vally Koubi. War and Economic Performance. Journal of Peace Research. vol. 42, no. 1",y,1,6
179,Journal of Peace Research,"vol. 42, no. 1",Yehudith Auerbach & Yaeli Bloch-Elkon,Media Framing and Foreign Policy: The Elite Press vis-à-vis US Policy in Bosnia,"Yehudith Auerbach & Yaeli Bloch-Elkon – Media Framing and Foreign Policy: The Elite Press vis-à-vis US Policy in Bosnia, 1992-95","Yehudith Auerbach & Yaeli Bloch-Elkon. Media Framing and Foreign Policy: The Elite Press vis-à-vis US Policy in Bosnia. Journal of Peace Research. vol. 42, no. 1",y,1,2
180,Journal of Peace Research,"vol. 42, no. 1",Eric Neumayer,Inequality and Violent Crime: Evidence from Data on Robbery and Violent Theft,Eric Neumayer – Inequality and Violent Crime: Evidence from Data on Robbery and Violent Theft,"Eric Neumayer. Inequality and Violent Crime: Evidence from Data on Robbery and Violent Theft. Journal of Peace Research. vol. 42, no. 1",y,1,9